retailer_id,product_id,product_url,url_status,matched_product_name,last_checked,seller,notes
sobeys,sku_033,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Original%20Fine%20Grind%20Coffee%20875%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_034,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Decaf%20Coffee%20640%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_035,https://www.sobeys.com/en/search-results/?q=Maxwell%20House%20Maxwell%20House%20Original%20Roast%20Coffee%20864%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_036,https://www.sobeys.com/en/search-results/?q=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%20875%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_037,https://www.sobeys.com/en/search-results/?q=Starbucks%20Starbucks%20French%20Roast%20Ground%20Coffee%20340%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_038,https://www.sobeys.com/en/search-results/?q=Kicking%20Horse%20Kicking%20Horse%20Three%20Sisters%20Coffee%20454%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_039,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Hot%20Chocolate%20500%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_040,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Hot%20Chocolate%201.5%20kg,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_041,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20French%20Vanilla%20Cappuccino%208%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_042,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20French%20Vanilla%20Cappuccino%20454%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_043,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20French%20Vanilla%20Cappuccino%201%20kg,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_044,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Peppermint%20Tea%2020%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_045,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Iced%20Coffee%20Syrup%20Cappuccino%20470%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_046,https://www.sobeys.com/en/search-results/?q=Tetley%20Tetley%20Earl%20Grey%20Vanilla%20Tea%2020%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_047,https://www.sobeys.com/en/search-results/?q=Twinings%20Twinings%20Pure%20Peppermint%20Herbal%20Tea%2020%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_048,https://www.sobeys.com/en/search-results/?q=Starbucks%20Starbucks%201.42L%20Medium%20Roast%20Unsweetened%201.42%20L,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
sobeys,sku_049,https://www.sobeys.com/en/search-results/?q=Stok%20Stok%201.42L%2C%20Black%2C%20Unsweetened%201.42%20L,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
loblaws,sku_001,https://www.loblaws.ca/en/chicken-noodle-soup/p/21203782_EA,matched,Tim Hortons Chicken Noodle Soup,2026-05-29,loblaws.ca,
loblaws,sku_002,https://www.loblaws.ca/en/ready-to-serve-soup-italian-wedding/p/21690875_EA,matched,Tim Hortons Ready To Serve Soup Italian Wedding,2026-05-29,loblaws.ca,
loblaws,sku_003,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Tomato%20Condensed%20Soup%20284%20mL,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_004,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Chili%20425%20g,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_005,https://www.loblaws.ca/en/chunky-chicken-with-noodles/p/21480447_EA,matched,Campbell's Chunky Chicken with Noodles,2026-05-29,loblaws.ca,
loblaws,sku_006,https://www.loblaws.ca/en/herbed-chicken-with-rice-ready-to-serve-soup/p/21479024_EA,matched,Campbell's Herbed Chicken with Rice Ready to Serve Soup,2026-05-29,loblaws.ca,
loblaws,sku_007,https://www.loblaws.ca/en/condensed-soup-tomato/p/20176214001_EA,matched,Campbell's Condensed Soup Tomato,2026-05-29,loblaws.ca,
loblaws,sku_008,https://www.loblaws.ca/en/classique-chili-with-beans/p/20091906_EA,matched,Stagg Classique Chili With Beans,2026-05-29,loblaws.ca,
loblaws,sku_009,https://www.loblaws.ca/en/cream-of-chicken-soup/p/20297246002_EA,matched,Campbell's Cream of Chicken Soup,2026-05-29,loblaws.ca,
loblaws,sku_010,https://www.loblaws.ca/en/french-canadian-pea-soup/p/20299690001_EA,matched,Habitant French-Canadian Pea Soup,2026-05-29,loblaws.ca,
loblaws,sku_011,https://www.loblaws.ca/search?search-bar=Aylmer%20AYLMER%20TOMATO%20COND%20CAN%20284ML%20B34%20284%20mL,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_012,https://www.loblaws.ca/en/single-serve-coffee-pods-original-12-pods/p/20902453_EA,matched,"Tim Hortons Single Serve Coffee Pods, Original 12 Pods",2026-05-29,loblaws.ca,
loblaws,sku_013,https://www.loblaws.ca/en/original-k-cup-coffee-pods/p/21166682_EA,matched,Tim Hortons Original K-Cup Coffee Pods,2026-05-29,loblaws.ca,
loblaws,sku_014,https://www.loblaws.ca/en/steeped-tea-orange-pekoe-blend-12-k-cup-pods/p/21188690_EA,matched,Tim Hortons Steeped Tea Orange Pekoe Blend 12 K-Cup Pods,2026-05-29,loblaws.ca,
loblaws,sku_015,https://www.loblaws.ca/en/original-coffee/p/21240799_EA,matched,Tim Hortons Original Coffee,2026-05-29,loblaws.ca,
loblaws,sku_016,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Barista%20Medium%20K-Cup%2010%20count,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_017,https://www.loblaws.ca/en/premium-medium-dark-roast-k-cup-coffee-pods-30-cou/p/21240975_EA,matched,"McCafe Premium Medium Dark Roast, K-Cup Coffee Pods, 30 Count",2026-05-29,loblaws.ca,
loblaws,sku_018,https://www.loblaws.ca/search?search-bar=Unspecified%20Cup%2010CT%2010%20count,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_019,https://www.loblaws.ca/search?search-bar=Unspecified%2012CT%2012%20count,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_020,https://www.loblaws.ca/en/premium-medium-dark-roast-k-cup-coffee-pods-48-cou/p/21238592_EA,matched,"McCafe Premium Medium Dark Roast, K-Cup Coffee Pods, 48 Count",2026-05-29,loblaws.ca,
loblaws,sku_021,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Nespresso%20compatible%20Classic%20Lungo%2010%20count,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_022,https://www.loblaws.ca/search?search-bar=Starbucks%20Starbucks%20Nespresso%20Pike%20Place%2010CT%2010%20count,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_023,https://www.loblaws.ca/en/gourmet-medium-roast-single-serve-coffee-pods/p/20585472_EA,matched,President's Choice Gourmet Medium Roast Single Serve Coffee Pods,2026-05-29,loblaws.ca,
loblaws,sku_024,https://www.loblaws.ca/en/instant-coffee-medium/p/21167584_EA,matched,"Tim Hortons Instant Coffee, Medium",2026-05-29,loblaws.ca,
loblaws,sku_025,https://www.loblaws.ca/en/coffee-roast-medium-premium-instant/p/21431717_EA,matched,"Tim Hortons Coffee, Roast: Medium Premium Instant",2026-05-29,loblaws.ca,
loblaws,sku_026,https://www.loblaws.ca/en/gold-espresso-premium-instant-coffee-with-rich-cre/p/21074565_EA,matched,Nescafe GOLD Espresso Premium Instant Coffee With Rich Crema,2026-05-29,loblaws.ca,
loblaws,sku_027,https://www.loblaws.ca/search?search-bar=Nescafe%20Nescafe%20Sweet%20%26%20Creamy%20FV%20Instant%20Coffee%2018%20count,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_028,https://www.loblaws.ca/en/rich-instant-coffee-100-pure-coffee/p/20873036_EA,matched,"Nescafe Rich Instant Coffee, 100% Pure Coffee",2026-05-29,loblaws.ca,
loblaws,sku_029,https://www.loblaws.ca/en/light-roast-instant-coffee/p/21501032_EA,matched,President's Choice Light Roast Instant Coffee,2026-05-29,loblaws.ca,
loblaws,sku_030,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Original%20Blend%20Ground%20Coffee%20652%20g,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_031,https://www.loblaws.ca/en/whole-bean-bag/p/21204142_EA,matched,Tim Hortons Whole Bean Bag,2026-05-29,loblaws.ca,
loblaws,sku_032,https://www.loblaws.ca/en/original-coffee/p/20902294_EA,matched,Tim Hortons Original Coffee,2026-05-29,loblaws.ca,
loblaws,sku_033,https://www.loblaws.ca/en/100-arabica-ground-coffee-fine-grind-coffee/p/21688802_EA,matched,Tim Hortons 100 % Arabica Ground Coffee Fine Grind Coffee,2026-05-29,loblaws.ca,
loblaws,sku_034,https://www.loblaws.ca/en/decaf/p/21169471_EA,matched,Tim Hortons Decaf,2026-05-29,loblaws.ca,
loblaws,sku_035,https://www.loblaws.ca/en/medium-original-roast-ground-coffee/p/21606882_EA,matched,Maxwell House Medium Original Roast Ground Coffee,2026-05-29,loblaws.ca,
loblaws,sku_036,https://www.loblaws.ca/en/premium-medium-dark-roast-ground-coffee/p/21633664_EA,matched,"McCafe Premium Medium Dark Roast, Ground Coffee",2026-05-29,loblaws.ca,
loblaws,sku_037,https://www.loblaws.ca/en/french-roast-dark-roast-ground-coffee/p/20548682006_EA,matched,Starbucks French Roast Dark Roast Ground Coffee,2026-05-29,loblaws.ca,
loblaws,sku_038,https://www.loblaws.ca/en/organic-fairtrade-medium-roast-whole-bean-coffee-t/p/20322468006_EA,matched,"Kicking Horse Organic Fairtrade Medium Roast Whole Bean Coffee, Three Sisters",2026-05-29,loblaws.ca,
loblaws,sku_039,https://www.loblaws.ca/en/hot-chocolate/p/20055988_EA,matched,Tim Hortons Hot Chocolate,2026-05-29,loblaws.ca,
loblaws,sku_040,https://www.loblaws.ca/en/hot-chocolate-mix-smooth-creamy/p/21431719_EA,matched,Tim Hortons Hot Chocolate Mix Smooth & Creamy,2026-05-29,loblaws.ca,
loblaws,sku_041,https://www.loblaws.ca/en/french-vanilla-capp-sachet/p/21314155_EA,matched,Tim Hortons French Vanilla Capp Sachet,2026-05-29,loblaws.ca,
loblaws,sku_042,https://www.loblaws.ca/en/french-vanilla-cappuccino/p/20149985_EA,matched,"Tim Hortons French Vanilla, Cappuccino",2026-05-29,loblaws.ca,
loblaws,sku_043,https://www.loblaws.ca/en/cappuccino-beverage-mix-french-vanilla-cappuccino/p/21702930_EA,matched,Tim Hortons Cappuccino Beverage Mix French Vanilla Cappuccino Flavoured Value Format,2026-05-29,loblaws.ca,
loblaws,sku_044,https://www.loblaws.ca/en/herbal-tea-peppermint-caffeine-free-20-tea-bags/p/21196280_EA,matched,Tim Hortons Herbal Tea Peppermint Caffeine Free 20 Tea Bags,2026-05-29,loblaws.ca,
loblaws,sku_045,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Iced%20Coffee%20Syrup%20Cappuccino%20470%20mL,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_046,https://www.loblaws.ca/en/earl-grey-vanilla-specialty-cannister-pack/p/20719662_EA,matched,Tetley Earl Grey Vanilla Specialty Cannister Pack,2026-05-29,loblaws.ca,Product matched by name/size with medium confidence; verify if business-critical.
loblaws,sku_047,https://www.loblaws.ca/en/20ct-pure-peppermint/p/20308680_EA,matched,Twinings 20ct Pure Peppermint,2026-05-29,loblaws.ca,
loblaws,sku_048,https://www.loblaws.ca/search?search-bar=Starbucks%20Starbucks%201.42L%20Medium%20Roast%20Unsweetened%201.42%20L,not_found,,2026-05-29,,No retailer-sold exact or high-confidence product match found by name/size search.
loblaws,sku_049,https://www.loblaws.ca/en/cold-brew-coffee-black-unsweetened-no-cream/p/21203739_EA,matched,"SToK Cold Brew Coffee, Black, Unsweetened, No Cream",2026-05-29,loblaws.ca,
metro_on,sku_001,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Chicken%20Noodle%20Soup%20540%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_002,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Italian%20Wedding%20Soup%20540%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_003,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Tomato%20Condensed%20Soup%20284%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_004,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Chili%20425%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_005,https://www.metro.ca/en/online-grocery/search?filter=Campbell%27s%20Campbell%27s%20Chunky%20Chicken%20Noodle%20515%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_006,https://www.metro.ca/en/online-grocery/search?filter=Campbell%27s%20Campbell%27s%20Ready%20to%20Serve%20Herbed%20Chicken%20515%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_007,https://www.metro.ca/en/online-grocery/search?filter=Campbell%27s%20Campbell%27s%20Condensed%20Homestyle%20Tomato%20Soup%20284%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_008,https://www.metro.ca/en/online-grocery/search?filter=Stagg%20Stagg%20Chili%20Classique%20Canned%20Chilli%20with%20Beans%20425%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_009,https://www.metro.ca/en/online-grocery/search?filter=Campbell%27s%20Campbells%20Condensed%20Cream%20of%20Chicken%20284%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_010,https://www.metro.ca/en/online-grocery/search?filter=Habitant%20HABITANT%20FRENCH%20CANADIAN%20PEA%20796%20ML%20796%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_011,https://www.metro.ca/en/online-grocery/search?filter=Aylmer%20AYLMER%20TOMATO%20COND%20CAN%20284ML%20B34%20284%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_012,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Original%20Blend%20K-Cup%2012%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_013,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Original%20Blend%20K-Cup%2030%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_014,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Tea%20K-Cup%2012%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_015,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Original%20Blend%20K-Cup%2048%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_016,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Barista%20Medium%20K-Cup%2010%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_017,https://www.metro.ca/en/online-grocery/search?filter=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%2C%20K-Cup%2030%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_018,https://www.metro.ca/en/online-grocery/search?filter=Unspecified%20Cup%2010CT%2010%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_019,https://www.metro.ca/en/online-grocery/search?filter=Unspecified%2012CT%2012%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_020,https://www.metro.ca/en/online-grocery/search?filter=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%2C%20K-Cup%2048CT%2048%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_021,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Nespresso%20compatible%20Classic%20Lungo%2010%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_022,https://www.metro.ca/en/online-grocery/search?filter=Starbucks%20Starbucks%20Nespresso%20Pike%20Place%2010CT%2010%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_023,https://www.metro.ca/en/online-grocery/search?filter=private%20label%20coffee%20pods%2012%2030%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_024,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Instant%20Coffee%20Medium%20100%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_025,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Instant%20Coffee%20Medium%20300%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_026,https://www.metro.ca/en/online-grocery/search?filter=Nescafe%20Nescafe%20GOLD%20Espresso%20Instant%20Coffee%20100%20G,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_027,https://www.metro.ca/en/online-grocery/search?filter=Nescafe%20Nescafe%20Sweet%20%26%20Creamy%20FV%20Instant%20Coffee%2018%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_028,https://www.metro.ca/en/online-grocery/search?filter=Nescafe%20Nescafe%20Rich%20Instant%20Coffee%20170%20G,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_029,https://www.metro.ca/en/online-grocery/search?filter=private%20label%20instant%20coffee%20100%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_030,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Original%20Blend%20Ground%20Coffee%20652%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_031,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Original%20Whole%20Bean%20Coffee%20907%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_032,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Original%20Blend%20Ground%20Coffee%20300%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_033,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Original%20Fine%20Grind%20Coffee%20875%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_034,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Decaf%20Coffee%20640%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_035,https://www.metro.ca/en/online-grocery/search?filter=Maxwell%20House%20Maxwell%20House%20Original%20Roast%20Coffee%20864%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_036,https://www.metro.ca/en/online-grocery/search?filter=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%20875%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_037,https://www.metro.ca/en/online-grocery/search?filter=Starbucks%20Starbucks%20French%20Roast%20Ground%20Coffee%20340%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_038,https://www.metro.ca/en/online-grocery/search?filter=Kicking%20Horse%20Kicking%20Horse%20Three%20Sisters%20Coffee%20454%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_039,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Hot%20Chocolate%20500%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_040,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Hot%20Chocolate%201.5%20kg,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_041,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20French%20Vanilla%20Cappuccino%208%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_042,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20French%20Vanilla%20Cappuccino%20454%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_043,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20French%20Vanilla%20Cappuccino%201%20kg,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_044,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Peppermint%20Tea%2020%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_045,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Iced%20Coffee%20Syrup%20Cappuccino%20470%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_046,https://www.metro.ca/en/online-grocery/search?filter=Tetley%20Tetley%20Earl%20Grey%20Vanilla%20Tea%2020%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_047,https://www.metro.ca/en/online-grocery/search?filter=Twinings%20Twinings%20Pure%20Peppermint%20Herbal%20Tea%2020%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_048,https://www.metro.ca/en/online-grocery/search?filter=Starbucks%20Starbucks%201.42L%20Medium%20Roast%20Unsweetened%201.42%20L,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
metro_on,sku_049,https://www.metro.ca/en/online-grocery/search?filter=Stok%20Stok%201.42L%2C%20Black%2C%20Unsweetened%201.42%20L,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_001,https://www.canadiantire.ca/en/search-results.html?q=Tim%20Hortons%20Chicken%20Noodle%20Soup%20540%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_002,https://www.canadiantire.ca/en/search-results.html?q=Tim%20Hortons%20Italian%20Wedding%20Soup%20540%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_003,https://www.canadiantire.ca/en/search-results.html?q=Tim%20Hortons%20Tomato%20Condensed%20Soup%20284%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_004,https://www.canadiantire.ca/en/search-results.html?q=Tim%20Hortons%20Chili%20425%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_005,https://www.canadiantire.ca/en/search-results.html?q=Campbell%27s%20Campbell%27s%20Chunky%20Chicken%20Noodle%20515%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_006,https://www.canadiantire.ca/en/search-results.html?q=Campbell%27s%20Campbell%27s%20Ready%20to%20Serve%20Herbed%20Chicken%20515%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_007,https://www.canadiantire.ca/en/search-results.html?q=Campbell%27s%20Campbell%27s%20Condensed%20Homestyle%20Tomato%20Soup%20284%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_008,https://www.canadiantire.ca/en/search-results.html?q=Stagg%20Stagg%20Chili%20Classique%20Canned%20Chilli%20with%20Beans%20425%20g,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_009,https://www.canadiantire.ca/en/search-results.html?q=Campbell%27s%20Campbells%20Condensed%20Cream%20of%20Chicken%20284%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_010,https://www.canadiantire.ca/en/search-results.html?q=Habitant%20HABITANT%20FRENCH%20CANADIAN%20PEA%20796%20ML%20796%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_011,https://www.canadiantire.ca/en/search-results.html?q=Aylmer%20AYLMER%20TOMATO%20COND%20CAN%20284ML%20B34%20284%20mL,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_012,https://www.canadiantire.ca/en/search-results.html?q=Tim%20Hortons%20Original%20Blend%20K-Cup%2012%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_013,https://www.canadiantire.ca/en/search-results.html?q=Tim%20Hortons%20Original%20Blend%20K-Cup%2030%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_014,https://www.canadiantire.ca/en/search-results.html?q=Tim%20Hortons%20Tea%20K-Cup%2012%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_015,https://www.canadiantire.ca/en/search-results.html?q=Tim%20Hortons%20Original%20Blend%20K-Cup%2048%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_016,https://www.canadiantire.ca/en/search-results.html?q=Tim%20Hortons%20Barista%20Medium%20K-Cup%2010%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_017,https://www.canadiantire.ca/en/search-results.html?q=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%2C%20K-Cup%2030%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_018,https://www.canadiantire.ca/en/search-results.html?q=Unspecified%20Cup%2010CT%2010%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_019,https://www.canadiantire.ca/en/search-results.html?q=Unspecified%2012CT%2012%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_020,https://www.canadiantire.ca/en/search-results.html?q=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%2C%20K-Cup%2048CT%2048%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
canadian_tire,sku_021,https://www.canadiantire.ca/en/search-results.html?q=Tim%20Hortons%20Nespresso%20compatible%20Classic%20Lungo%2010%20count,blocked,,2026-05-29,,Retailer search page blocked automated access or requires interactive browser verification.
