week_start,scrape_date,retailer_id,product_id,matched_product_name,regular_retail,special_retail,on_sale,currency,product_url,url_status,seller,availability,confidence,notes
2026-05-25,2026-05-29,sobeys,sku_009,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Campbell%27s%20Campbells%20Condensed%20Cream%20of%20Chicken%20284%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_010,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Habitant%20HABITANT%20FRENCH%20CANADIAN%20PEA%20796%20ML%20796%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_011,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Aylmer%20AYLMER%20TOMATO%20COND%20CAN%20284ML%20B34%20284%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_012,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Original%20Blend%20K-Cup%2012%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_013,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Original%20Blend%20K-Cup%2030%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_014,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Tea%20K-Cup%2012%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_015,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Original%20Blend%20K-Cup%2048%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_016,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Barista%20Medium%20K-Cup%2010%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_017,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%2C%20K-Cup%2030%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_018,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Unspecified%20Cup%2010CT%2010%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_019,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Unspecified%2012CT%2012%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_020,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%2C%20K-Cup%2048CT%2048%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_021,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Nespresso%20compatible%20Classic%20Lungo%2010%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_022,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Starbucks%20Starbucks%20Nespresso%20Pike%20Place%2010CT%2010%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_023,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=private%20label%20coffee%20pods%2012%2030%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_024,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Instant%20Coffee%20Medium%20100%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_025,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Instant%20Coffee%20Medium%20300%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_026,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Nescafe%20Nescafe%20GOLD%20Espresso%20Instant%20Coffee%20100%20G,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_027,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Nescafe%20Nescafe%20Sweet%20%26%20Creamy%20FV%20Instant%20Coffee%2018%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_028,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Nescafe%20Nescafe%20Rich%20Instant%20Coffee%20170%20G,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_029,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=private%20label%20instant%20coffee%20100%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_030,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Original%20Blend%20Ground%20Coffee%20652%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_031,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Original%20Whole%20Bean%20Coffee%20907%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_032,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Original%20Blend%20Ground%20Coffee%20300%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_033,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Original%20Fine%20Grind%20Coffee%20875%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_034,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Decaf%20Coffee%20640%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_035,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Maxwell%20House%20Maxwell%20House%20Original%20Roast%20Coffee%20864%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_036,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%20875%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_037,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Starbucks%20Starbucks%20French%20Roast%20Ground%20Coffee%20340%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_038,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Kicking%20Horse%20Kicking%20Horse%20Three%20Sisters%20Coffee%20454%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_039,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Hot%20Chocolate%20500%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_040,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Hot%20Chocolate%201.5%20kg,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_041,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20French%20Vanilla%20Cappuccino%208%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_042,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20French%20Vanilla%20Cappuccino%20454%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_043,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20French%20Vanilla%20Cappuccino%201%20kg,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_044,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Peppermint%20Tea%2020%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_045,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tim%20Hortons%20Iced%20Coffee%20Syrup%20Cappuccino%20470%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_046,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Tetley%20Tetley%20Earl%20Grey%20Vanilla%20Tea%2020%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_047,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Twinings%20Twinings%20Pure%20Peppermint%20Herbal%20Tea%2020%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_048,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Starbucks%20Starbucks%201.42L%20Medium%20Roast%20Unsweetened%201.42%20L,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,sobeys,sku_049,,,,false,CAD,https://www.sobeys.com/en/search-results/?q=Stok%20Stok%201.42L%2C%20Black%2C%20Unsweetened%201.42%20L,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,loblaws,sku_001,Tim Hortons Chicken Noodle Soup,4.79,,false,CAD,https://www.loblaws.ca/en/chicken-noodle-soup/p/21203782_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_002,Tim Hortons Ready To Serve Soup Italian Wedding,4.79,,false,CAD,https://www.loblaws.ca/en/ready-to-serve-soup-italian-wedding/p/21690875_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_003,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Tomato%20Condensed%20Soup%20284%20mL,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_004,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Chili%20425%20g,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_005,Campbell's Chunky Chicken with Noodles,3.99,,false,CAD,https://www.loblaws.ca/en/chunky-chicken-with-noodles/p/21480447_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_006,Campbell's Herbed Chicken with Rice Ready to Serve Soup,3.99,,false,CAD,https://www.loblaws.ca/en/herbed-chicken-with-rice-ready-to-serve-soup/p/21479024_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_007,Campbell's Condensed Soup Tomato,2.49,,false,CAD,https://www.loblaws.ca/en/condensed-soup-tomato/p/20176214001_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_008,Stagg Classique Chili With Beans,4.49,,false,CAD,https://www.loblaws.ca/en/classique-chili-with-beans/p/20091906_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_009,Campbell's Cream of Chicken Soup,2.99,,false,CAD,https://www.loblaws.ca/en/cream-of-chicken-soup/p/20297246002_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_010,Habitant French-Canadian Pea Soup,3.79,,false,CAD,https://www.loblaws.ca/en/french-canadian-pea-soup/p/20299690001_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_011,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Aylmer%20AYLMER%20TOMATO%20COND%20CAN%20284ML%20B34%20284%20mL,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_012,"Tim Hortons Single Serve Coffee Pods, Original 12 Pods",15.99,,false,CAD,https://www.loblaws.ca/en/single-serve-coffee-pods-original-12-pods/p/20902453_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_013,Tim Hortons Original K-Cup Coffee Pods,28.99,,false,CAD,https://www.loblaws.ca/en/original-k-cup-coffee-pods/p/21166682_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_014,Tim Hortons Steeped Tea Orange Pekoe Blend 12 K-Cup Pods,15.99,12.99,true,CAD,https://www.loblaws.ca/en/steeped-tea-orange-pekoe-blend-12-k-cup-pods/p/21188690_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_015,Tim Hortons Original Coffee,41.99,,false,CAD,https://www.loblaws.ca/en/original-coffee/p/21240799_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_016,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Barista%20Medium%20K-Cup%2010%20count,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_017,"McCafe Premium Medium Dark Roast, K-Cup Coffee Pods, 30 Count",31.99,24.0,true,CAD,https://www.loblaws.ca/en/premium-medium-dark-roast-k-cup-coffee-pods-30-cou/p/21240975_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_018,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Unspecified%20Cup%2010CT%2010%20count,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_019,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Unspecified%2012CT%2012%20count,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_020,"McCafe Premium Medium Dark Roast, K-Cup Coffee Pods, 48 Count",47.99,,false,CAD,https://www.loblaws.ca/en/premium-medium-dark-roast-k-cup-coffee-pods-48-cou/p/21238592_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_021,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Nespresso%20compatible%20Classic%20Lungo%2010%20count,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_022,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Starbucks%20Starbucks%20Nespresso%20Pike%20Place%2010CT%2010%20count,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_023,President's Choice Gourmet Medium Roast Single Serve Coffee Pods,10.0,,false,CAD,https://www.loblaws.ca/en/gourmet-medium-roast-single-serve-coffee-pods/p/20585472_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_024,"Tim Hortons Instant Coffee, Medium",10.99,,false,CAD,https://www.loblaws.ca/en/instant-coffee-medium/p/21167584_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_025,"Tim Hortons Coffee, Roast: Medium Premium Instant",22.99,,false,CAD,https://www.loblaws.ca/en/coffee-roast-medium-premium-instant/p/21431717_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_026,Nescafe GOLD Espresso Premium Instant Coffee With Rich Crema,9.99,7.5,true,CAD,https://www.loblaws.ca/en/gold-espresso-premium-instant-coffee-with-rich-cre/p/21074565_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_027,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Nescafe%20Nescafe%20Sweet%20%26%20Creamy%20FV%20Instant%20Coffee%2018%20count,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_028,"Nescafe Rich Instant Coffee, 100% Pure Coffee",8.0,,false,CAD,https://www.loblaws.ca/en/rich-instant-coffee-100-pure-coffee/p/20873036_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_029,President's Choice Light Roast Instant Coffee,5.99,5.49,true,CAD,https://www.loblaws.ca/en/light-roast-instant-coffee/p/21501032_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_030,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Original%20Blend%20Ground%20Coffee%20652%20g,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_031,Tim Hortons Whole Bean Bag,32.99,,false,CAD,https://www.loblaws.ca/en/whole-bean-bag/p/21204142_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_032,Tim Hortons Original Coffee,14.99,,false,CAD,https://www.loblaws.ca/en/original-coffee/p/20902294_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_033,Tim Hortons 100 % Arabica Ground Coffee Fine Grind Coffee,32.99,,false,CAD,https://www.loblaws.ca/en/100-arabica-ground-coffee-fine-grind-coffee/p/21688802_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_034,Tim Hortons Decaf,32.99,,false,CAD,https://www.loblaws.ca/en/decaf/p/21169471_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_035,Maxwell House Medium Original Roast Ground Coffee,21.99,,false,CAD,https://www.loblaws.ca/en/medium-original-roast-ground-coffee/p/21606882_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_036,"McCafe Premium Medium Dark Roast, Ground Coffee",33.99,,false,CAD,https://www.loblaws.ca/en/premium-medium-dark-roast-ground-coffee/p/21633664_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_037,Starbucks French Roast Dark Roast Ground Coffee,13.99,,false,CAD,https://www.loblaws.ca/en/french-roast-dark-roast-ground-coffee/p/20548682006_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_038,"Kicking Horse Organic Fairtrade Medium Roast Whole Bean Coffee, Three Sisters",26.99,,false,CAD,https://www.loblaws.ca/en/organic-fairtrade-medium-roast-whole-bean-coffee-t/p/20322468006_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_039,Tim Hortons Hot Chocolate,8.49,,false,CAD,https://www.loblaws.ca/en/hot-chocolate/p/20055988_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_040,Tim Hortons Hot Chocolate Mix Smooth & Creamy,18.99,,false,CAD,https://www.loblaws.ca/en/hot-chocolate-mix-smooth-creamy/p/21431719_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_041,Tim Hortons French Vanilla Capp Sachet,7.99,,false,CAD,https://www.loblaws.ca/en/french-vanilla-capp-sachet/p/21314155_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_042,"Tim Hortons French Vanilla, Cappuccino",11.99,,false,CAD,https://www.loblaws.ca/en/french-vanilla-cappuccino/p/20149985_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_043,Tim Hortons Cappuccino Beverage Mix French Vanilla Cappuccino Flavoured Value Format,17.99,,false,CAD,https://www.loblaws.ca/en/cappuccino-beverage-mix-french-vanilla-cappuccino/p/21702930_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_044,Tim Hortons Herbal Tea Peppermint Caffeine Free 20 Tea Bags,5.99,,false,CAD,https://www.loblaws.ca/en/herbal-tea-peppermint-caffeine-free-20-tea-bags/p/21196280_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,loblaws,sku_045,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Tim%20Hortons%20Iced%20Coffee%20Syrup%20Cappuccino%20470%20mL,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_046,Tetley Earl Grey Vanilla Specialty Cannister Pack,4.99,,false,CAD,https://www.loblaws.ca/en/earl-grey-vanilla-specialty-cannister-pack/p/20719662_EA,matched,loblaws.ca,in_stock,medium,Product matched by name/size with medium confidence; verify if business-critical.
2026-05-25,2026-05-29,loblaws,sku_047,Twinings 20ct Pure Peppermint,6.99,,false,CAD,https://www.loblaws.ca/en/20ct-pure-peppermint/p/20308680_EA,matched,loblaws.ca,in_stock,medium,
2026-05-25,2026-05-29,loblaws,sku_048,,,,false,CAD,https://www.loblaws.ca/search?search-bar=Starbucks%20Starbucks%201.42L%20Medium%20Roast%20Unsweetened%201.42%20L,not_found,,not_found,low,No retailer-sold exact or high-confidence product match found by name/size search.
2026-05-25,2026-05-29,loblaws,sku_049,"SToK Cold Brew Coffee, Black, Unsweetened, No Cream",8.5,,false,CAD,https://www.loblaws.ca/en/cold-brew-coffee-black-unsweetened-no-cream/p/21203739_EA,matched,loblaws.ca,in_stock,high,
2026-05-25,2026-05-29,metro_on,sku_001,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Chicken%20Noodle%20Soup%20540%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_002,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Italian%20Wedding%20Soup%20540%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_003,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Tomato%20Condensed%20Soup%20284%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_004,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Chili%20425%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_005,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Campbell%27s%20Campbell%27s%20Chunky%20Chicken%20Noodle%20515%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_006,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Campbell%27s%20Campbell%27s%20Ready%20to%20Serve%20Herbed%20Chicken%20515%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_007,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Campbell%27s%20Campbell%27s%20Condensed%20Homestyle%20Tomato%20Soup%20284%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_008,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Stagg%20Stagg%20Chili%20Classique%20Canned%20Chilli%20with%20Beans%20425%20g,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_009,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Campbell%27s%20Campbells%20Condensed%20Cream%20of%20Chicken%20284%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_010,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Habitant%20HABITANT%20FRENCH%20CANADIAN%20PEA%20796%20ML%20796%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_011,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Aylmer%20AYLMER%20TOMATO%20COND%20CAN%20284ML%20B34%20284%20mL,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_012,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Original%20Blend%20K-Cup%2012%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_013,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Original%20Blend%20K-Cup%2030%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_014,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Tea%20K-Cup%2012%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_015,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Original%20Blend%20K-Cup%2048%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_016,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Barista%20Medium%20K-Cup%2010%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_017,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%2C%20K-Cup%2030%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_018,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Unspecified%20Cup%2010CT%2010%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_019,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Unspecified%2012CT%2012%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_020,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=McCafe%20McCafe%20Premium%20Medium%20Dark%20Roast%2C%20K-Cup%2048CT%2048%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_021,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Tim%20Hortons%20Nespresso%20compatible%20Classic%20Lungo%2010%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_022,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=Starbucks%20Starbucks%20Nespresso%20Pike%20Place%2010CT%2010%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
2026-05-25,2026-05-29,metro_on,sku_023,,,,false,CAD,https://www.metro.ca/en/online-grocery/search?filter=private%20label%20coffee%20pods%2012%2030%20count,blocked,,unclear,low,Retailer search page blocked automated access or requires interactive browser verification.
